Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
61,34.25847762122512,28.66792710410037,1.1603029375164624,4.430247579608311,420,1210,594,2224,0,0,594,0.2670863309352518,0.5440647482014388
62,34.486138660282094,28.870847891581114,1.1654377067115234,4.449853061989453,424,1231,623,2278,0,0,623,0.27348551360842843,0.5403863037752414
63,34.41695389951221,28.809175763925055,1.1638784809709173,4.4438996546162315,455,1267,609,2331,0,0,609,0.26126126126126126,0.5435435435435435
64,34.72710842821986,29.085690362424177,1.1708603532783488,4.470557712517331,448,1295,644,2387,0,0,644,0.2697947214076246,0.5425219941348973
65,34.19439917325746,28.61082202630914,1.1588556342722915,4.424721512676021,465,1337,644,2446,0,0,644,0.2632869991823385,0.5466067048242028
66,34.170421519533,28.589454872824053,1.1583138323358186,4.422652814373128,416,1357,732,2505,0,0,732,0.29221556886227545,0.5417165668662675
67,33.99196002192041,28.43044209910373,1.1542773047355348,4.407240618081132,424,1376,762,2562,0,0,762,0.297423887587822,0.537080405932865
68,34.497041746387325,28.880567492079102,1.1656833357998126,4.450790918508374,425,1404,790,2619,0,0,790,0.3016418480336006,0.5360824742268041
69,34.56549934492984,28.94159714384854,1.167224985130079,4.456677215951212,499,1442,728,2669,0,0,728,0.2727613338328962,0.5402772573997752
70,34.78096005106935,29.133711361525428,1.1720704827355326,4.475178206808396,503,1482,733,2718,0,0,733,0.26968359087564386,0.5452538631346578
71,35.2343892620568,29.538165581306774,1.182235103551891,4.513988577198129,524,1520,722,2766,0,0,722,0.26102675343456255,0.549530007230658
72,35.10080834628461,29.418990825658128,1.1792451457904038,4.502572374836088,537,1589,689,2815,0,0,689,0.2447602131438721,0.5644760213143872
73,35.424523109967694,29.707825621033606,1.1864843844957538,4.530213104438333,520,1618,722,2860,0,0,722,0.25244755244755246,0.5657342657342658
74,35.87192383034928,30.107193686455744,1.19645342609111,4.56827671780242,580,1661,659,2900,0,0,659,0.22724137931034483,0.5727586206896552
75,35.59455815448232,29.859582123602934,1.190278044144778,4.544697986734609,570,1745,626,2941,0,0,626,0.21285277116626997,0.5933356001360082
76,35.434932211175216,29.717114918524903,1.1867167965877985,4.5311004960625025,539,1765,683,2987,0,0,683,0.22865751590224306,0.5908938734516237
77,35.61951339166661,29.88185715766078,1.1908343127181946,4.546821921287651,553,1782,699,3034,0,0,699,0.23038892551087672,0.5873434410019776
78,35.501453931624766,29.776482867042382,1.1882015417057739,4.536769522876589,568,1809,707,3084,0,0,707,0.22924773022049286,0.5865758754863813
79,35.40605787341403,29.691347131417494,1.1860720407917302,4.528638701204789,580,1830,721,3131,0,0,721,0.23027786649632706,0.5844778026189715
80,35.492689519166014,29.768660727212442,1.18800597568848,4.536022816265104,577,1862,741,3180,0,0,741,0.2330188679245283,0.5855345911949685
81,35.39686435372879,29.68314290721443,1.1858667153143019,4.527854731200063,591,1892,743,3226,0,0,743,0.23031618102913826,0.5864848109113453
82,35.85338786815275,30.09064375331613,1.1960412313811852,4.5667028834554335,599,1921,750,3270,0,0,750,0.22935779816513763,0.5874617737003058
83,36.32969553170267,30.516025549360887,1.2066107510520738,4.607059231289737,648,1955,704,3307,0,0,704,0.212881765951013,0.5911702449349864
84,36.23596088646216,30.432295151605246,1.204534397800494,4.5991313370564315,667,2032,650,3349,0,0,650,0.19408778739922364,0.606748283069573
85,36.256924177894135,30.451020294241715,1.2049989192486128,4.600904964403792,672,2048,672,3392,0,0,672,0.19811320754716982,0.6037735849056604
86,36.134521074417336,30.341691679483027,1.202285346118443,4.5905440488158735,683,2070,678,3431,0,0,678,0.1976100262314194,0.6033226464587583
87,36.20647844632877,30.40596113888068,1.203880950602438,4.596636356845672,678,2088,706,3472,0,0,706,0.2033410138248848,0.6013824884792627
88,36.84629733220613,30.97764424591017,1.2180223386651912,4.650630747630731,703,2109,702,3514,0,0,702,0.1997723392145703,0.6001707455890722
89,36.69393195539099,30.84146859057342,1.2146622077923281,4.637801157025253,765,2182,605,3552,0,0,605,0.17032657657657657,0.6143018018018018
90,36.901943200551884,31.02738297788753,1.2192483481001564,4.655311874564234,761,2202,625,3588,0,0,625,0.17419175027870681,0.6137123745819398
91,37.0063140684021,31.12068226459529,1.2215462234316063,4.664085580375224,772,2243,606,3621,0,0,606,0.16735708367854185,0.6194421430544048
92,36.88372300589357,31.011096636959948,1.218846982231511,4.653779386702133,773,2285,594,3652,0,0,594,0.16265060240963855,0.625684556407448
93,36.53275856061501,30.697445229700225,1.2111027667936316,4.624210564121137,760,2296,633,3689,0,0,633,0.17159121713201408,0.6223908918406073
94,36.522571740357954,30.688343208461262,1.21087761982761,4.623350912069056,711,2306,712,3729,0,0,712,0.19093590775006705,0.6183963529096272
95,36.60852003699359,30.765141993571227,1.2127765750499229,4.6306014683724355,729,2323,714,3766,0,0,714,0.1895910780669145,0.6168348380244291
96,36.633353882772205,30.787333519158473,1.2133249811273716,4.632695382486328,764,2347,695,3806,0,0,695,0.18260641093011035,0.616657908565423
97,36.65086191334392,30.80297905483002,1.213711536672701,4.634171321841219,801,2365,682,3848,0,0,682,0.17723492723492723,0.6146049896049897
98,36.56745509145168,30.728447667850354,1.211869465275744,4.627137958325567,832,2385,672,3889,0,0,672,0.17279506299820005,0.6132681923373617
99,36.753412115612306,30.894625970934516,1.2159744828576555,4.642811661820137,825,2406,697,3928,0,0,697,0.1774439918533605,0.6125254582484725
100,36.66811947538476,30.818401056892473,1.2140925019512303,4.63562591654106,882,2426,663,3971,0,0,663,0.16696046335935533,0.6109292369680182
101,36.66453777246256,30.815200289688832,1.2140134398209563,4.635324042952742,868,2444,701,4013,0,0,701,0.17468228258160975,0.6090206827809619
102,36.71356514826396,30.85901438476134,1.2150954414816826,4.63945532202097,859,2464,732,4055,0,0,732,0.18051787916152898,0.6076448828606659
103,36.57746692872563,30.73739377559795,1.212090654422722,4.627982498704938,879,2486,730,4095,0,0,730,0.17826617826617827,0.607081807081807
104,36.68686881018716,30.835156489163417,1.214506330778513,4.63720599024523,848,2508,782,4138,0,0,782,0.1889801836636056,0.6060898985016916
105,36.48864863362989,30.658033315854492,1.2101277074628216,4.620487610312591,896,2527,759,4182,0,0,759,0.18149210903873744,0.6042563366810139
106,36.584696892714064,30.743854192444196,1.2122503717541144,4.628592328515708,848,2549,828,4225,0,0,828,0.19597633136094675,0.6033136094674556
107,36.62026835453428,30.775640216154173,1.2130360287203998,4.63159210965971,889,2574,801,4264,0,0,801,0.18785178236397748,0.6036585365853658
108,36.57715214188218,30.737112495372756,1.2120837002189386,4.627955946290496,902,2600,800,4302,0,0,800,0.18596001859600186,0.604370060437006
109,37.13345649955688,31.234351577049758,1.224342531086386,4.674762391420746,902,2624,812,4338,0,0,812,0.1871830336560627,0.6048870447210696
110,37.75213703285117,31.787689397071315,1.2379042262939335,4.726543409485928,999,2680,686,4365,0,0,686,0.15715922107674685,0.6139747995418099
111,37.96535390891273,31.978469983618034,1.2425608146838136,4.744323110610924,1031,2817,534,4382,0,0,534,0.12186216339570972,0.6428571428571429
