Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
147,36.78571257440528,30.92349429900429,1.2166868118756775,4.645531463525312,864,2989,305,4158,0,0,305,0.07335257335257335,0.7188552188552189
148,36.799791996989214,30.93607800711171,1.2169972431821217,4.646716746695374,866,2989,307,4162,0,0,307,0.07376261412782316,0.7181643440653532
149,36.81256125276588,30.94749089771802,1.2172787529344609,4.6477916021133945,866,2989,310,4165,0,0,310,0.0744297719087635,0.7176470588235294
150,36.83489096372718,30.967449097709874,1.2177709533243484,4.649670912692967,867,2989,313,4169,0,0,313,0.07507795634444711,0.7169585032381867
151,36.85556214043372,30.98592533399946,1.2182265069957896,4.6514102994384725,874,2989,307,4170,0,0,307,0.073621103117506,0.7167865707434052
152,36.855562140433726,30.98592533399944,1.2182265069957907,4.651410299438471,874,2989,307,4170,0,0,307,0.073621103117506,0.7167865707434052
153,36.87357250781348,31.002023629839744,1.2186233520322862,4.6529255259414555,874,2989,311,4174,0,0,311,0.07450886439865836,0.716099664590321
154,36.8970338868769,31.02299469726815,1.2191402091640766,4.654898980444655,871,2993,314,4178,0,0,314,0.07515557683101963,0.7163714696026807
155,36.888797336693926,31.01563235681055,1.2189587694097552,4.654206210473611,855,3009,316,4180,0,0,316,0.07559808612440191,0.7198564593301435
156,36.89990049540593,31.025557065392,1.2192033533991185,4.655140076614818,855,3009,321,4185,0,0,321,0.07670250896057347,0.7189964157706094
157,36.89990049540593,31.02555706539198,1.2192033533991196,4.655140076614817,855,3009,321,4185,0,0,321,0.07670250896057347,0.7189964157706094
158,36.89990049540594,31.025557065392015,1.2192033533991193,4.65514007661482,855,3009,321,4185,0,0,321,0.07670250896057347,0.7189964157706094
159,36.90556807027806,31.03062314940993,1.2193281911235705,4.655616729744544,855,3009,322,4186,0,0,322,0.07692307692307693,0.7188246536072623
160,36.917064335889314,31.040899428900307,1.219581395790171,4.656583511198835,855,3009,325,4189,0,0,325,0.07758414896156601,0.7183098591549296
161,36.93605991839482,31.05787947365736,1.2199997149455073,4.6581807297919395,862,3009,319,4190,0,0,319,0.07613365155131264,0.7181384248210024
162,36.968769690269866,31.08711936498678,1.2207198788323361,4.660930446450736,856,3016,325,4197,0,0,325,0.07743626399809388,0.7186085299023112
163,36.983723030913346,31.100486783358523,1.2210490325113803,4.66218721504345,846,3031,322,4199,0,0,322,0.07668492498213861,0.7218385329840438
164,36.98752582437727,31.10388629402439,1.22113273271475,4.6625067976381365,846,3031,323,4200,0,0,323,0.0769047619047619,0.7216666666666667
165,37.00686526773815,31.121175020782346,1.2215583531417709,4.664131893814032,846,3031,327,4204,0,0,327,0.07778306374881065,0.7209800190294957
166,37.014765113976736,31.128237285605877,1.221732190793949,4.664795637576895,846,3035,325,4206,0,0,325,0.07727056585829767,0.7215882073228721
167,37.009450249201215,31.123485922954877,1.2216152375228266,4.66434908872352,846,3035,327,4208,0,0,327,0.07770912547528518,0.721245247148289
168,37.00305413828472,31.11776798774576,1.221474484074119,4.663811666464821,847,3035,328,4210,0,0,328,0.07790973871733967,0.7209026128266033
169,37.01578861416697,31.129152273520592,1.2217547122096284,4.664881628436759,847,3035,331,4213,0,0,331,0.07856634227391407,0.7203892713031094
170,37.034878823187064,31.146218707188133,1.2221747410563797,4.66648537494254,847,3035,338,4220,0,0,338,0.08009478672985781,0.7191943127962085
171,37.044047524595854,31.15441554746684,1.2223764480833788,4.667255529045627,837,3051,333,4221,0,0,333,0.07889125799573561,0.7228144989339019
172,37.05105378070681,31.160679210688947,1.2225305711357868,4.667843998882096,837,3051,335,4223,0,0,335,0.07932749230404926,0.7224721761780725
173,37.08363670663388,31.189809288008345,1.2232472000920895,4.670580218533433,838,3051,339,4228,0,0,339,0.08017975402081362,0.7216177861873226
174,37.12674688184701,31.22835258410899,1.2241950429267654,4.674199254811286,853,3051,326,4230,0,0,326,0.07706855791962175,0.7212765957446808
175,37.13962460939737,31.23986645171648,1.2244781081979181,4.675280049482959,853,3051,331,4235,0,0,331,0.0781582054309327,0.7204250295159386
176,37.157802451947504,31.25611937571987,1.2248776195944207,4.676805456633242,858,3051,327,4236,0,0,327,0.07719546742209632,0.7202549575070821
177,37.15780245194751,31.256119375719848,1.2248776195944198,4.6768054566332395,850,3059,327,4236,0,0,327,0.07719546742209632,0.7221435316336167
178,37.158536274079786,31.256775497322327,1.2248937461194704,4.676867030637977,850,3059,329,4238,0,0,329,0.07763095799905616,0.7218027371401604
179,37.181030154272555,31.276887868032535,1.2253880216724575,4.678754264567566,850,3059,333,4242,0,0,333,0.0785007072135785,0.7211221122112211
180,37.18680138706535,31.282048156696092,1.2255148213973972,4.679238408971878,843,3066,334,4243,0,0,334,0.07871788828658968,0.7226019325948622
181,37.199767330981565,31.293641637839112,1.2257996721616415,4.68032602098081,843,3066,337,4246,0,0,337,0.07936881771078662,0.7220913801224682
182,37.20755354742229,31.300603749324345,1.225970712812783,4.680979085285172,843,3066,342,4251,0,0,342,0.08045165843330981,0.721242060691602
183,37.20755354742229,31.30060374932435,1.2259707128127824,4.680979085285173,843,3066,342,4251,0,0,342,0.08045165843330981,0.721242060691602
184,37.211880184528724,31.304472473445237,1.2260657513569446,4.681341959726517,843,3066,344,4253,0,0,344,0.0808840818245944,0.7209028920761815
185,37.22826064467593,31.319119455678386,1.2264255297919382,4.682715659205584,844,3066,346,4256,0,0,346,0.081296992481203,0.7203947368421053
186,37.239300468472884,31.328991122944235,1.2266679773738751,4.683641368154796,838,3074,346,4258,0,0,346,0.08125880695162048,0.7219351808360732
187,37.247532033413215,31.336351756683534,1.2268487366797478,4.684331540049947,830,3082,348,4260,0,0,348,0.08169014084507042,0.7234741784037558
188,37.26384256575914,31.35093676151785,1.22720686503121,4.685698939210074,834,3082,346,4262,0,0,346,0.08118254340685124,0.7231346785546692
189,37.26765750036934,31.354348142037775,1.2272906215405008,4.686018736791005,834,3082,347,4263,0,0,347,0.0813980764719681,0.7229650480882008
190,37.265329047177815,31.35226599727842,1.2272395009225212,4.6858235489769005,834,3082,348,4264,0,0,348,0.08161350844277673,0.7227954971857411
191,37.265329047177815,31.3522659972784,1.2272395009225214,4.685823548976899,834,3082,348,4264,0,0,348,0.08161350844277673,0.7227954971857411
192,37.272088482164094,31.35831041989139,1.227387899716983,4.686390162555754,834,3082,350,4266,0,0,350,0.08204406938584154,0.7224566338490389
193,37.27774533641362,31.363368925872457,1.227512085206655,4.6868643253345015,834,3082,351,4267,0,0,351,0.08225919850011718,0.7222873213030232
194,37.27774533641358,31.36336892587245,1.227512085206655,4.6868643253345015,834,3082,351,4267,0,0,351,0.08225919850011718,0.7222873213030232
195,37.270104123711576,31.356535962200027,1.2273443354080562,4.686223826103488,834,3082,356,4272,0,0,356,0.08333333333333333,0.721441947565543
196,37.270104123711576,31.356535962200027,1.2273443354080562,4.686223826103487,834,3082,356,4272,0,0,356,0.08333333333333333,0.721441947565543
197,37.280401310949365,31.36574397772055,1.2275703899154116,4.68708694331339,834,3082,358,4274,0,0,358,0.08376228357510529,0.7211043518951802
198,37.28952582026201,31.373903437610085,1.2277706831919049,4.687851699460001,834,3082,361,4277,0,0,361,0.08440495674538227,0.7205985503857845
199,37.309191367124505,31.391489334780747,1.2282023085996485,4.689499723744111,851,3082,344,4277,0,0,344,0.08043020808978256,0.7205985503857845
200,37.32041747918219,31.40152843897944,1.22844866872132,4.690440371481404,843,3098,338,4279,0,0,338,0.07899041832203786,0.72400093479785
201,37.3281302058404,31.40842571922105,1.228617912317216,4.691086574302099,828,3113,343,4284,0,0,343,0.08006535947712418,0.726657329598506
202,37.33529996648632,31.414837490196312,1.2287752309281226,4.69168724536192,828,3113,346,4287,0,0,346,0.08070912059715418,0.7261488220200607
203,37.34824479783715,31.426413912198772,1.2290592404155052,4.692771645222834,828,3113,348,4289,0,0,348,0.08113779435765912,0.7258102121706691
204,37.35892190634439,31.43596245328072,1.2292934713905717,4.69366598167309,828,3113,353,4294,0,0,353,0.08220773171867722,0.7249650675360969
205,37.37450529565848,31.44989887559201,1.2296352947307754,4.694971125335689,841,3113,342,4296,0,0,342,0.07960893854748603,0.7246275605214153
206,37.39486034162702,31.46810299557187,1.2300817133322004,4.696675632722948,846,3113,339,4298,0,0,339,0.07887389483480689,0.7242903676128432
207,37.40366670822935,31.47597891078535,1.2302748258846088,4.697412971559415,846,3113,343,4302,0,0,343,0.07973035797303579,0.7236169223616923
208,37.40682858917389,31.478806735727943,1.2303441582623673,4.697677695183582,846,3113,344,4303,0,0,344,0.0799442249593307,0.7234487566813851
209,37.4068285891739,31.478806735727957,1.2303441582623666,4.6976776951835815,846,3113,344,4303,0,0,344,0.0799442249593307,0.7234487566813851
210,37.41230850293815,31.483707713209228,1.2304643148493968,4.698136474879516,847,3113,344,4304,0,0,344,0.07992565055762081,0.7232806691449815
211,37.42045392741035,31.490992650500637,1.2306429065284306,4.698818370381283,847,3113,345,4305,0,0,345,0.08013937282229965,0.7231126596980255
212,37.42503798110891,31.495092469667505,1.2307434080350153,4.699202103406419,847,3113,346,4306,0,0,346,0.08035299581978635,0.7229447282861124
213,37.42985847582397,31.49940377483236,1.2308490888850574,4.699605612106586,847,3113,347,4307,0,0,347,0.08056651961922452,0.7227768748548874
214,37.43538562070844,31.504347113507233,1.2309702562115656,4.700068250989616,847,3113,348,4308,0,0,348,0.0807799442896936,0.7226090993500465
215,37.43538562070841,31.504347113507233,1.2309702562115656,4.700068250989617,847,3113,348,4308,0,0,348,0.0807799442896936,0.7226090993500465
216,37.44005259628039,31.508521160864042,1.2310725620675491,4.700458873348825,847,3113,349,4309,0,0,349,0.08099326990020886,0.7224414017173358
217,37.4483640007586,31.515954761498747,1.2312547477709053,4.701154491488913,847,3113,352,4312,0,0,352,0.08163265306122448,0.7219387755102041
218,37.452030035381966,31.519233630782693,1.2313351028413582,4.701461301757912,847,3113,353,4313,0,0,353,0.0818455831207976,0.7217713888244841
219,37.44725870921965,31.514966200897963,1.2312305205950618,4.7010619877265984,847,3113,354,4314,0,0,354,0.08205841446453407,0.7216040797403802
220,37.446825313500796,31.514578576845288,1.231221020815296,4.7010257158402196,847,3113,355,4315,0,0,355,0.08227114716106605,0.7214368482039397
221,37.44701198983082,31.51474553794587,1.231225112655369,4.701041339229591,847,3113,357,4317,0,0,357,0.08269631688672689,0.7211026175584897
222,37.45326998655813,31.520342635122233,1.231362280486698,4.701565070949211,847,3113,359,4319,0,0,359,0.0831210928455661,0.7207686964575133
223,37.47354376726486,31.53847557883336,1.2318066051461543,4.7032615832853155,852,3113,357,4322,0,0,357,0.08260064784821841,0.7202683942619158
224,37.488168199193325,31.551555963995398,1.2321270676825897,4.704485167515344,866,3113,343,4322,0,0,343,0.07936140675613142,0.7202683942619158
225,37.50363284598525,31.56538807257887,1.2324658963673611,4.705778877039013,872,3113,338,4323,0,0,338,0.07818644459865834,0.7201017811704835
226,37.5087407834093,31.569956835672027,1.2325778004737786,4.706206147263515,873,3113,337,4323,0,0,337,0.07795512375665048,0.7201017811704835
227,37.52257072174566,31.582327061460358,1.23288075968186,4.707362900603466,874,3113,338,4325,0,0,338,0.07815028901734104,0.7197687861271677
228,37.52257072174568,31.582327061460372,1.2328807596818596,4.707362900603465,867,3120,338,4325,0,0,338,0.07815028901734104,0.7213872832369942
229,37.52810506145214,31.58727731683883,1.2330019847310703,4.707825759882269,867,3120,339,4326,0,0,339,0.07836338418862691,0.7212205270457698
230,37.52810506145214,31.587277316838808,1.23300198473107,4.707825759882268,867,3120,339,4326,0,0,339,0.07836338418862691,0.7212205270457698
231,37.53363940115862,31.592227600928563,1.233123203821332,4.708288596408722,867,3120,340,4327,0,0,340,0.07857638086434018,0.7210538479315923
232,37.5336394011586,31.59222760092857,1.233123203821332,4.708288596408721,867,3120,340,4327,0,0,340,0.07857638086434018,0.7210538479315923
233,37.5336394011586,31.592227600928556,1.2331232038213324,4.70828859640872,867,3120,340,4327,0,0,340,0.07857638086434018,0.7210538479315923
234,37.533639401158595,31.592227600928542,1.2331232038213316,4.708288596408722,867,3120,340,4327,0,0,340,0.07857638086434018,0.7210538479315923
235,37.533639401158624,31.592227600928553,1.233123203821332,4.708288596408722,867,3120,340,4327,0,0,340,0.07857638086434018,0.7210538479315923
236,37.53363940115861,31.592227600928545,1.2331232038213324,4.708288596408722,867,3120,341,4328,0,0,341,0.07878927911275416,0.7208872458410351
237,37.54143909963089,31.599204222352494,1.2332940311332445,4.708940846145115,867,3120,343,4330,0,0,343,0.07921478060046189,0.7205542725173211
238,37.53222153312883,31.590959362067288,1.2330921487108848,4.708170022350652,867,3120,344,4331,0,0,344,0.07942738397598707,0.7203879011775571
239,37.532221533128826,31.590959362067274,1.2330921487108855,4.708170022350651,867,3120,345,4332,0,0,345,0.0796398891966759,0.7202216066481995
240,37.52358311061375,31.583232602469536,1.2329029356525736,4.707447572491641,867,3120,347,4334,0,0,347,0.0800646054453161,0.7198892478080295
241,37.5334295477007,31.592039893417464,1.233118607492747,4.70827104679049,867,3120,349,4336,0,0,349,0.0804889298892989,0.7195571955719557
242,37.533429547700706,31.592039893417486,1.2331186074927472,4.708271046790488,867,3120,349,4336,0,0,349,0.0804889298892989,0.7195571955719557
243,37.5195184077491,31.579596895517575,1.2328138987650339,4.707107613466494,867,3120,350,4337,0,0,350,0.08070094535393128,0.7193912842979018
244,37.52857646506188,31.58769897068055,1.2330123101546175,4.707865184226721,868,3120,349,4337,0,0,349,0.08047037122434862,0.7193912842979018
245,37.52857646506188,31.587698970680556,1.2330123101546178,4.707865184226721,869,3120,348,4337,0,0,348,0.08023979709476596,0.7193912842979018
246,37.52857646506187,31.587698970680528,1.2330123101546178,4.707865184226721,871,3120,346,4337,0,0,346,0.07977864883560065,0.7193912842979018
247,37.52857646506185,31.58769897068052,1.2330123101546173,4.70786518422672,871,3120,346,4337,0,0,346,0.07977864883560065,0.7193912842979018
248,37.52857646506189,31.58769897068055,1.2330123101546178,4.707865184226721,871,3120,346,4337,0,0,346,0.07977864883560065,0.7193912842979018
249,37.551292854985384,31.6080182241447,1.2335098290424036,4.709764801798268,873,3120,344,4337,0,0,344,0.07931750057643533,0.7193912842979018
250,37.5512928549854,31.608018224144715,1.2335098290424031,4.709764801798268,873,3120,344,4337,0,0,344,0.07931750057643533,0.7193912842979018
251,37.55129285498537,31.608018224144672,1.2335098290424036,4.709764801798268,873,3120,344,4337,0,0,344,0.07931750057643533,0.7193912842979018
252,37.55307445157804,31.609611839031995,1.2335488441133329,4.7099137684327275,873,3120,345,4338,0,0,345,0.07952973720608575,0.719225449515906
253,37.55602229927643,31.61224865683245,1.2336133974883758,4.71016024495562,873,3120,346,4339,0,0,346,0.07974187600829684,0.7190596911730813
254,37.5669073832073,31.621985316869576,1.233851749617264,4.711070316720462,873,3120,348,4341,0,0,348,0.0801658604008293,0.718728403593642
255,37.566998593029595,31.62206690412589,1.2338537467535935,4.711077942150084,873,3120,349,4342,0,0,349,0.08037770612620912,0.718562874251497
256,37.57241028361667,31.626907679464797,1.233972238597558,4.711530365554314,873,3120,350,4343,0,0,350,0.08058945429426663,0.7183974211374626
257,37.57241028361668,31.62690767946482,1.2339722385975587,4.711530365554312,857,3136,350,4343,0,0,350,0.08058945429426663,0.722081510476629
258,37.573527185505526,31.627906755354275,1.2339966930502702,4.711623737101032,857,3136,351,4344,0,0,351,0.08080110497237569,0.7219152854511971
259,37.563844400256144,31.61924548078103,1.233784681400493,4.710814238074611,857,3136,352,4345,0,0,352,0.0810126582278481,0.7217491369390103
260,37.56384440025612,31.619245480781004,1.233784681400493,4.71081423807461,857,3136,352,4345,0,0,352,0.0810126582278481,0.7217491369390103
261,37.562124511423185,31.617707045284064,1.233747021274155,4.710670444864955,857,3136,354,4347,0,0,354,0.08143547273982056,0.7214170692431562
262,37.56212451142318,31.617707045284078,1.2337470212741541,4.710670444864953,857,3136,354,4347,0,0,354,0.08143547273982056,0.7214170692431562
263,37.556908231427585,31.613041115125178,1.233632797723141,4.710234318579262,857,3136,355,4348,0,0,355,0.08164673413063478,0.7212511499540019
264,37.562395397221295,31.617949351649145,1.2337529528545985,4.710693092717559,857,3136,356,4349,0,0,356,0.08185789836744078,0.7210853069671189
265,37.55439107030595,31.61078953920131,1.233577676267,4.710023854837632,858,3136,358,4352,0,0,358,0.0822610294117647,0.7205882352941176
266,37.56331981550038,31.618776240968074,1.233773194714247,4.710770379818033,858,3136,359,4353,0,0,359,0.0824718584883988,0.7204226969905813
267,37.56531805470117,31.620563662546026,1.233816949315225,4.710937442839948,858,3136,360,4354,0,0,360,0.08268259072117592,0.7202572347266881
268,37.5653180547012,31.620563662546026,1.2338169493152251,4.710937442839948,858,3136,360,4354,0,0,360,0.08268259072117592,0.7202572347266881
269,37.56880596878645,31.62368360473953,1.2338933208399254,4.711229043206987,859,3136,360,4355,0,0,360,0.08266360505166476,0.7200918484500574
270,37.570775310719,31.625445187847063,1.2339364405960689,4.7113936822759,859,3136,361,4356,0,0,361,0.08287419651056015,0.7199265381083563
271,37.58708413911499,31.6400336302177,1.2342935018466046,4.712757007050671,861,3136,359,4356,0,0,359,0.08241505968778697,0.7199265381083563
272,37.601747766457585,31.653150632963403,1.2346144994044512,4.713982634089722,867,3136,353,4356,0,0,353,0.0810376492194674,0.7199265381083563
273,37.601747766457585,31.65315063296341,1.2346144994044506,4.71398263408972,875,3136,345,4356,0,0,345,0.07920110192837465,0.7199265381083563
274,37.6017477664576,31.653150632963435,1.2346144994044514,4.7139826340897235,875,3136,345,4356,0,0,345,0.07920110192837465,0.7199265381083563
275,37.603618816508046,31.65482435121726,1.234655455060351,4.714139010230431,875,3136,346,4357,0,0,346,0.07941243975212302,0.7197613036493
276,37.60361881650805,31.654824351217265,1.234655455060351,4.71413901023043,875,3136,346,4357,0,0,346,0.07941243975212302,0.7197613036493
277,37.605987283432164,31.656943030568243,1.234707297764212,4.714336955099718,875,3136,347,4358,0,0,347,0.07962368058742543,0.7195961450206517
278,37.61172253465492,31.66207344200176,1.2348328305506628,4.714816262102531,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
279,37.611722534654966,31.662073442001756,1.2348328305506615,4.714816262102529,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
280,37.611722534654945,31.66207344200175,1.2348328305506617,4.714816262102529,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
281,37.611722534654945,31.662073442001752,1.2348328305506624,4.714816262102529,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
282,37.61172253465496,31.662073442001756,1.2348328305506626,4.714816262102529,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
283,37.61172253465493,31.662073442001766,1.2348328305506624,4.71481626210253,875,3136,348,4359,0,0,348,0.07983482450103235,0.7194310621702226
284,37.605046454996256,31.656101424866794,1.2346867043664858,4.714258325762947,875,3136,349,4360,0,0,349,0.08004587155963303,0.7192660550458716
285,37.60354135183704,31.654755056355036,1.2346537594396552,4.714132536042315,875,3136,351,4362,0,0,351,0.08046767537826685,0.7189362677670793
286,37.603541351837066,31.654755056355057,1.2346537594396547,4.714132536042318,875,3136,351,4362,0,0,351,0.08046767537826685,0.7189362677670793
287,37.60354135183702,31.654755056355043,1.2346537594396552,4.714132536042315,875,3136,351,4362,0,0,351,0.08046767537826685,0.7189362677670793
288,37.60354135183701,31.65475505635505,1.2346537594396547,4.714132536042319,875,3136,351,4362,0,0,351,0.08046767537826685,0.7189362677670793
289,37.60354135183705,31.65475505635507,1.2346537594396543,4.714132536042318,875,3136,351,4362,0,0,351,0.08046767537826685,0.7189362677670793
290,37.61900188241784,31.66858515377248,1.2349921512282744,4.715424577417046,876,3136,353,4365,0,0,353,0.08087056128293242,0.7184421534936999
291,37.617438263229616,31.66718642023188,1.234957929678776,4.715293913318964,876,3136,354,4366,0,0,354,0.08108108108108109,0.7182775996335319
292,37.61743826322961,31.66718642023188,1.2349579296787756,4.715293913318963,876,3136,354,4366,0,0,354,0.08108108108108109,0.7182775996335319
293,37.61358586393994,31.66374027113363,1.234873613601306,4.7149719792049885,876,3136,355,4367,0,0,355,0.08129150446530799,0.7181131211357912
294,37.61850987327587,31.66814502737885,1.2349813831106955,4.715383462786295,876,3136,356,4368,0,0,356,0.0815018315018315,0.717948717948718
295,37.6202020063039,31.66965872460607,1.2350184169561442,4.715524864741642,876,3136,359,4371,0,0,359,0.08213223518645618,0.7174559597346145
296,37.6271834464053,31.675903998596944,1.2351712061488986,4.716108241659434,878,3136,357,4371,0,0,357,0.08167467398764584,0.7174559597346145
297,37.6271834464053,31.675903998596944,1.2351712061488995,4.716108241659434,878,3136,357,4371,0,0,357,0.08167467398764584,0.7174559597346145
298,37.63137007703046,31.679649186901493,1.2352628262531862,4.716458063875802,878,3136,358,4372,0,0,358,0.0818847209515096,0.717291857273559
299,37.631370077030425,31.67964918690148,1.2352628262531866,4.716458063875803,878,3136,358,4372,0,0,358,0.0818847209515096,0.717291857273559
300,37.63137007703043,31.67964918690151,1.2352628262531862,4.716458063875799,878,3136,358,4372,0,0,358,0.0818847209515096,0.717291857273559
301,37.64288008359551,31.689945651773222,1.23551469339708,4.717419738425215,879,3136,358,4373,0,0,358,0.08186599588383262,0.7171278298650812
302,37.66260253035035,31.70758897701811,1.2359462091821636,4.719067344150082,898,3136,340,4374,0,0,340,0.07773205304069501,0.7169638774577046
303,37.66641818907035,31.711002434541,1.2360296849023256,4.7193860696270615,898,3136,341,4375,0,0,341,0.07794285714285715,0.7168
304,37.66641818907036,31.711002434540976,1.2360296849023251,4.7193860696270615,898,3136,341,4375,0,0,341,0.07794285714285715,0.7168
305,37.66641818907038,31.71100243454098,1.2360296849023253,4.7193860696270615,898,3136,341,4375,0,0,341,0.07794285714285715,0.7168
306,37.67023687153222,31.71441861067604,1.236113223951288,4.719705036904921,898,3136,344,4378,0,0,344,0.07857469164001828,0.7163088168113294
307,37.66987529463873,31.71409514503229,1.236105314069259,4.719674835537168,898,3136,345,4379,0,0,345,0.07878511075588034,0.7161452386389586
308,37.66987529463871,31.714095145032296,1.2361053140692584,4.719674835537168,898,3136,345,4379,0,0,345,0.07878511075588034,0.7161452386389586
309,37.669157811305446,31.713453286877403,1.2360896182775154,4.7196149061505155,898,3136,346,4380,0,0,346,0.07899543378995434,0.7159817351598173
310,37.66915781130546,31.713453286877375,1.2360896182775158,4.719614906150515,898,3136,346,4380,0,0,346,0.07899543378995434,0.7159817351598173
311,37.66466515755248,31.709434184994308,1.235991333927166,4.719239638630999,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
312,37.66466515755247,31.7094341849943,1.235991333927166,4.719239638630997,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
313,37.66466515755251,31.709434184994343,1.235991333927166,4.719239638630997,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
314,37.66466515755252,31.70943418499433,1.2359913339271655,4.719239638630998,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
315,37.664665157552506,31.709434184994322,1.235991333927166,4.719239638630998,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
316,37.66466515755251,31.709434184994333,1.235991333927166,4.719239638630997,898,3136,347,4381,0,0,347,0.07920566080803469,0.7158183063227573
317,37.6697386247324,31.713972880560924,1.236102324262005,4.719663419909474,899,3136,346,4381,0,0,346,0.07897740241953892,0.7158183063227573
318,37.66973862473243,31.71397288056094,1.2361023242620048,4.719663419909472,899,3136,346,4381,0,0,346,0.07897740241953892,0.7158183063227573
319,37.669738624732396,31.713972880560966,1.236102324262005,4.719663419909473,899,3136,346,4381,0,0,346,0.07897740241953892,0.7158183063227573
320,37.68486430522343,31.727504372800905,1.2364331935216524,4.720926738900856,899,3136,349,4384,0,0,349,0.07960766423357664,0.7153284671532847
321,37.68196224992605,31.724908166375435,1.2363697154539013,4.720684368096713,899,3136,351,4386,0,0,351,0.08002735978112176,0.7150022799817601
322,37.681962249926045,31.724908166375414,1.236369715453901,4.720684368096715,899,3136,351,4386,0,0,351,0.08002735978112176,0.7150022799817601
323,37.68196224992603,31.72490816637542,1.236369715453902,4.7206843680967125,899,3136,351,4386,0,0,351,0.08002735978112176,0.7150022799817601
324,37.6785126703108,31.72182214967198,1.2362942590005104,4.720396261638317,899,3136,354,4389,0,0,354,0.08065618591934381,0.7145135566188198
325,37.68788596198215,31.730207584180505,1.2364992859588277,4.721179091842799,899,3136,356,4391,0,0,356,0.08107492598496925,0.7141881120473696
326,37.67929936579794,31.72252593167318,1.2363114674598508,4.720461966664882,899,3136,358,4393,0,0,358,0.08149328477122696,0.7138629638060551
327,37.672045027755416,31.716036183836017,1.2361527789266735,4.719856064992756,899,3136,359,4394,0,0,359,0.08170232134729176,0.7137005006827492
328,37.66544297509281,31.71013001468841,1.2360083502726147,4.719304610131802,899,3136,361,4396,0,0,361,0.08212010919017289,0.7133757961783439
329,37.66544297509278,31.710130014688396,1.2360083502726142,4.719304610131801,899,3136,361,4396,0,0,361,0.08212010919017289,0.7133757961783439
330,37.66544297509279,31.71013001468838,1.2360083502726145,4.719304610131801,899,3136,361,4396,0,0,361,0.08212010919017289,0.7133757961783439
331,37.66544297509277,31.71013001468838,1.2360083502726147,4.7193046101317995,899,3136,361,4396,0,0,361,0.08212010919017289,0.7133757961783439
332,37.6711400682865,31.71522660841422,1.2361329822376368,4.719780477634616,900,3136,360,4396,0,0,360,0.0818926296633303,0.7133757961783439
333,37.67949605995293,31.722701895409163,1.2363157699996528,4.720478394544128,901,3136,359,4396,0,0,359,0.08166515013648772,0.7133757961783439
334,37.70589369883857,31.746317703983078,1.236893131007747,4.722682863847762,903,3136,358,4397,0,0,358,0.08141914942005914,0.7132135546963839
335,37.705893698838594,31.74631770398309,1.236893131007747,4.722682863847762,903,3136,358,4397,0,0,358,0.08141914942005914,0.7132135546963839
336,37.70589369883858,31.74631770398307,1.236893131007747,4.722682863847761,903,3136,358,4397,0,0,358,0.08141914942005914,0.7132135546963839
337,37.69829838901334,31.739522734926208,1.2367270225463887,4.7220486315407575,903,3136,359,4398,0,0,359,0.08162801273306049,0.7130513869940882
338,37.70363124698745,31.744293647906204,1.2368436526395048,4.7224939464417455,903,3136,360,4399,0,0,360,0.08183678108661059,0.7128892930211411
339,37.70363124698744,31.744293647906197,1.2368436526395048,4.722493946441746,903,3136,360,4399,0,0,360,0.08183678108661059,0.7128892930211411
340,37.70363124698745,31.744293647906193,1.2368436526395048,4.722493946441744,903,3136,360,4399,0,0,360,0.08183678108661059,0.7128892930211411
341,37.69474990430757,31.736348183207863,1.2366494138131494,4.721752307286574,903,3136,361,4400,0,0,361,0.08204545454545455,0.7127272727272728
342,37.694749904307606,31.736348183207866,1.2366494138131492,4.721752307286572,903,3136,361,4400,0,0,361,0.08204545454545455,0.7127272727272728
343,37.702303162077975,31.743105506242472,1.2368146078149136,4.7223830480205775,904,3136,360,4400,0,0,360,0.08181818181818182,0.7127272727272728
344,37.702303162078,31.74310550624248,1.236814607814914,4.72238304802058,904,3136,360,4400,0,0,360,0.08181818181818182,0.7127272727272728
345,37.69517054710756,31.736724498807,1.236658613798219,4.7217874345022945,904,3136,361,4401,0,0,361,0.08202681208816179,0.7125653260622585
346,37.70037199420008,31.741377832729146,1.2367723731354723,4.722221788335436,904,3136,362,4402,0,0,362,0.08223534756928669,0.71240345297592
347,37.70927455231351,31.74934232398627,1.2369670662565961,4.72296516207064,905,3136,361,4402,0,0,361,0.08200817810086325,0.71240345297592
348,37.71181751915364,31.751617350735287,1.237022676464184,4.723177491954156,905,3136,363,4404,0,0,363,0.082425068119891,0.7120799273387829
349,37.709192306850966,31.749268744430054,1.2369652676722656,4.722958294748651,905,3136,364,4405,0,0,364,0.08263337116912599,0.7119182746878547
